date,product,sales,price,is_promotion,weather_index,day_of_week,month,year,week_of_year,is_holiday
2021-09-09,Clothing,106.0,18.2,0,17.04,3,9,2021,36,0
2021-09-10,Clothing,117.0,18.2,0,16.12,4,9,2021,36,0
2021-09-11,Clothing,136.0,18.2,0,15.41,5,9,2021,36,0
2021-09-12,Clothing,159.0,18.2,0,13.81,6,9,2021,36,0
2021-09-13,Clothing,90.0,18.2,0,10.69,0,9,2021,37,0
2021-09-14,Clothing,107.0,18.2,0,21.23,1,9,2021,37,0
2021-09-15,Clothing,88.0,18.2,0,6.93,2,9,2021,37,0
2021-09-16,Clothing,107.0,18.2,0,11.3,3,9,2021,37,0
2021-09-17,Clothing,196.0,15.39,1,11.19,4,9,2021,37,0
2021-09-18,Clothing,193.0,15.39,1,12.97,5,9,2021,37,0
2021-09-19,Clothing,235.0,15.39,1,8.67,6,9,2021,37,0
2021-09-20,Clothing,169.0,15.39,1,12.26,0,9,2021,38,0
2021-09-21,Clothing,142.0,15.39,1,9.72,1,9,2021,38,0
2021-09-22,Clothing,180.0,15.39,1,2.54,2,9,2021,38,0
2021-09-23,Clothing,120.0,18.2,0,10.4,3,9,2021,38,0
2021-09-24,Clothing,138.0,18.2,0,4.77,4,9,2021,38,0
2021-09-25,Clothing,145.0,18.2,0,1.52,5,9,2021,38,0
2021-09-26,Clothing,139.0,18.2,0,10.82,6,9,2021,38,0
2021-09-27,Clothing,117.0,18.2,0,12.52,0,9,2021,39,0
2021-09-28,Clothing,117.0,18.2,0,12.68,1,9,2021,39,0
2021-09-29,Clothing,112.0,18.2,0,12.85,2,9,2021,39,0
2021-09-30,Clothing,100.0,18.2,0,0.34,3,9,2021,39,0
2021-10-01,Clothing,125.0,18.2,0,3.2,4,10,2021,39,0
2021-10-02,Clothing,146.0,18.2,0,19.88,5,10,2021,39,0
2021-10-03,Clothing,119.0,18.2,0,4.79,6,10,2021,39,0
2021-10-04,Clothing,110.0,18.2,0,13.12,0,10,2021,40,0
2021-10-05,Clothing,122.0,18.2,0,6.67,1,10,2021,40,0
2021-10-06,Clothing,108.0,18.2,0,10.56,2,10,2021,40,0
2021-10-07,Clothing,121.0,18.2,0,7.07,3,10,2021,40,0
2021-10-08,Clothing,125.0,18.2,0,13.12,4,10,2021,40,0
2021-10-09,Clothing,140.0,18.2,0,11.09,5,10,2021,40,0
2021-10-10,Clothing,143.0,18.2,0,8.26,6,10,2021,40,0
2021-10-11,Clothing,99.0,18.2,0,5.37,0,10,2021,41,0
2021-10-12,Clothing,95.0,18.2,0,12.09,1,10,2021,41,0
2021-10-13,Clothing,112.0,18.2,0,4.82,2,10,2021,41,0
2021-10-14,Clothing,120.0,18.2,0,13.17,3,10,2021,41,0
2021-10-15,Clothing,113.0,18.2,0,24.33,4,10,2021,41,0
2021-10-16,Clothing,151.0,18.2,0,18.12,5,10,2021,41,0
2021-10-17,Clothing,137.0,18.2,0,15.15,6,10,2021,41,0
2021-10-18,Clothing,108.0,18.2,0,11.32,0,10,2021,42,0
2021-10-19,Clothing,106.0,18.2,0,2.26,1,10,2021,42,0
2021-10-20,Clothing,109.0,18.2,0,5.56,2,10,2021,42,0
2021-10-21,Clothing,108.0,18.2,0,18.82,3,10,2021,42,0
2021-10-22,Clothing,136.0,18.2,0,8.7,4,10,2021,42,0
2021-10-23,Clothing,143.0,18.2,0,9.4,5,10,2021,42,0
2021-10-24,Clothing,144.0,18.2,0,12.33,6,10,2021,42,0
2021-10-25,Clothing,97.0,18.2,0,8.12,0,10,2021,43,0
2021-10-26,Clothing,119.0,18.2,0,7.59,1,10,2021,43,0
2021-10-27,Clothing,104.0,18.2,0,13.76,2,10,2021,43,0
2021-10-28,Clothing,112.0,18.2,0,9.86,3,10,2021,43,0
2021-10-29,Clothing,105.0,18.2,0,10.93,4,10,2021,43,0
2021-10-30,Clothing,129.0,18.2,0,11.06,5,10,2021,43,0
2021-10-31,Clothing,223.0,18.2,0,17.91,6,10,2021,43,1
2021-11-01,Clothing,105.0,18.2,0,14.49,0,11,2021,44,0
2021-11-02,Clothing,85.0,18.2,0,15.11,1,11,2021,44,0
2021-11-03,Clothing,107.0,18.2,0,19.36,2,11,2021,44,0
2021-11-04,Clothing,100.0,18.2,0,16.04,3,11,2021,44,0
2021-11-05,Clothing,133.0,18.2,0,15.75,4,11,2021,44,0
2021-11-06,Clothing,135.0,18.2,0,19.89,5,11,2021,44,0
2021-11-07,Clothing,136.0,18.2,0,21.29,6,11,2021,44,0
2021-11-08,Clothing,111.0,18.2,0,17.63,0,11,2021,45,0
2021-11-09,Clothing,92.0,18.2,0,19.19,1,11,2021,45,0
2021-11-10,Clothing,90.0,18.2,0,15.31,2,11,2021,45,0
2021-11-11,Clothing,102.0,18.2,0,15.36,3,11,2021,45,0
2021-11-12,Clothing,125.0,18.2,0,23.97,4,11,2021,45,0
2021-11-13,Clothing,120.0,18.2,0,22.81,5,11,2021,45,0
2021-11-14,Clothing,114.0,18.2,0,23.33,6,11,2021,45,0
2021-11-15,Clothing,107.0,18.2,0,22.94,0,11,2021,46,0
2021-11-16,Clothing,93.0,18.2,0,22.25,1,11,2021,46,0
2021-11-17,Clothing,93.0,18.2,0,26.0,2,11,2021,46,0
2021-11-18,Clothing,86.0,18.2,0,27.7,3,11,2021,46,0
2021-11-19,Clothing,109.0,18.2,0,28.09,4,11,2021,46,0
2021-11-20,Clothing,131.0,18.2,0,23.55,5,11,2021,46,0
2021-11-21,Clothing,139.0,18.2,0,31.52,6,11,2021,46,0
2021-11-22,Clothing,92.0,18.2,0,26.26,0,11,2021,47,0
2021-11-23,Clothing,108.0,18.2,0,28.82,1,11,2021,47,0
2021-11-24,Clothing,89.0,18.2,0,27.62,2,11,2021,47,0
2021-11-25,Clothing,,18.2,0,28.0,3,11,2021,47,1
2021-11-26,Clothing,381.0,18.2,0,23.65,4,11,2021,47,1
2021-11-27,Clothing,131.0,18.2,0,31.41,5,11,2021,47,0
2021-11-28,Clothing,121.0,18.2,0,42.71,6,11,2021,47,0
2021-11-29,Clothing,95.0,18.2,0,27.19,0,11,2021,48,0
2021-11-30,Clothing,104.0,18.2,0,30.01,1,11,2021,48,0
2021-12-01,Clothing,103.0,18.2,0,28.02,2,12,2021,48,0
2021-12-02,Clothing,91.0,18.2,0,28.41,3,12,2021,48,0
2021-12-03,Clothing,110.0,18.2,0,39.18,4,12,2021,48,0
2021-12-04,Clothing,248.0,13.38,1,28.71,5,12,2021,48,0
2021-12-05,Clothing,,13.38,1,30.32,6,12,2021,48,0
2021-12-06,Clothing,182.0,13.38,1,25.37,0,12,2021,49,0
2021-12-07,Clothing,179.0,13.38,1,30.15,1,12,2021,49,0
2021-12-08,Clothing,98.0,18.2,0,26.03,2,12,2021,49,0
2021-12-09,Clothing,104.0,18.2,0,38.37,3,12,2021,49,0
2021-12-10,Clothing,105.0,18.2,0,49.85,4,12,2021,49,0
2021-12-11,Clothing,121.0,18.2,0,34.67,5,12,2021,49,0
2021-12-12,Clothing,127.0,18.2,0,28.82,6,12,2021,49,0
2021-12-13,Clothing,87.0,18.2,0,42.3,0,12,2021,50,0
2021-12-14,Clothing,93.0,18.2,0,34.83,1,12,2021,50,0
2021-12-15,Clothing,87.0,18.2,0,45.62,2,12,2021,50,0
2021-12-16,Clothing,85.0,18.2,0,38.38,3,12,2021,50,0
2021-12-17,Clothing,97.0,18.2,0,37.29,4,12,2021,50,0
2021-12-18,Clothing,133.0,18.2,0,40.23,5,12,2021,50,0
2021-12-19,Clothing,204.0,14.55,1,45.58,6,12,2021,50,0
2021-12-20,Clothing,178.0,14.55,1,41.33,0,12,2021,51,0
2021-12-21,Clothing,147.0,14.55,1,40.66,1,12,2021,51,0
2021-12-22,Clothing,87.0,18.2,0,42.83,2,12,2021,51,0
2021-12-23,Clothing,107.0,18.2,0,38.15,3,12,2021,51,0
2021-12-24,Clothing,93.0,18.2,0,47.18,4,12,2021,51,0
2021-12-25,Clothing,246.0,18.2,0,36.94,5,12,2021,51,1
2021-12-26,Clothing,226.0,18.2,0,44.34,6,12,2021,51,1
2021-12-27,Clothing,81.0,18.2,0,51.04,0,12,2021,52,0
2021-12-28,Clothing,84.0,18.2,0,49.45,1,12,2021,52,0
2021-12-29,Clothing,79.0,18.2,0,51.57,2,12,2021,52,0
2021-12-30,Clothing,89.0,18.2,0,48.99,3,12,2021,52,0
2021-12-31,Clothing,147.0,18.2,0,55.85,4,12,2021,52,1
2022-01-01,Clothing,202.0,18.2,0,55.31,5,1,2022,52,1
2022-01-02,Clothing,116.0,18.2,0,53.61,6,1,2022,52,0
2022-01-03,Clothing,79.0,18.2,0,56.7,0,1,2022,1,0
2022-01-04,Clothing,80.0,18.2,0,56.5,1,1,2022,1,0
2022-01-05,Clothing,82.0,18.2,0,51.24,2,1,2022,1,0
2022-01-06,Clothing,79.0,18.2,0,47.4,3,1,2022,1,0
2022-01-07,Clothing,99.0,18.2,0,56.91,4,1,2022,1,0
2022-01-08,Clothing,118.0,18.2,0,58.22,5,1,2022,1,0
2022-01-09,Clothing,112.0,18.2,0,61.62,6,1,2022,1,0
2022-01-10,Clothing,87.0,18.2,0,52.17,0,1,2022,2,0
2022-01-11,Clothing,87.0,18.2,0,53.0,1,1,2022,2,0
2022-01-12,Clothing,82.0,18.2,0,60.5,2,1,2022,2,0
2022-01-13,Clothing,97.0,18.2,0,58.52,3,1,2022,2,0
2022-01-14,Clothing,117.0,18.2,0,50.12,4,1,2022,2,0
2022-01-15,Clothing,116.0,18.2,0,62.09,5,1,2022,2,0
2022-01-16,Clothing,124.0,18.2,0,51.62,6,1,2022,2,0
2022-01-17,Clothing,89.0,18.2,0,56.81,0,1,2022,3,0
2022-01-18,Clothing,92.0,18.2,0,68.96,1,1,2022,3,0
2022-01-19,Clothing,100.0,18.2,0,71.98,2,1,2022,3,0
2022-01-20,Clothing,98.0,18.2,0,57.42,3,1,2022,3,0
2022-01-21,Clothing,93.0,18.2,0,62.5,4,1,2022,3,0
2022-01-22,Clothing,128.0,18.2,0,65.0,5,1,2022,3,0
2022-01-23,Clothing,134.0,18.2,0,74.33,6,1,2022,3,0
2022-01-24,Clothing,92.0,18.2,0,63.6,0,1,2022,4,0
2022-01-25,Clothing,99.0,18.2,0,64.3,1,1,2022,4,0
2022-01-26,Clothing,86.0,18.2,0,75.05,2,1,2022,4,0
2022-01-27,Clothing,85.0,18.2,0,66.06,3,1,2022,4,0
2022-01-28,Clothing,112.0,18.2,0,72.15,4,1,2022,4,0
2022-01-29,Clothing,109.0,18.2,0,61.76,5,1,2022,4,0
2022-01-30,Clothing,123.0,18.2,0,68.89,6,1,2022,4,0
2022-01-31,Clothing,106.0,18.2,0,62.05,0,1,2022,5,0
2022-02-01,Clothing,80.0,18.2,0,65.66,1,2,2022,5,0
2022-02-02,Clothing,84.0,18.2,0,75.72,2,2,2022,5,0
2022-02-03,Clothing,91.0,18.2,0,71.85,3,2,2022,5,0
2022-02-04,Clothing,113.0,18.2,0,71.07,4,2,2022,5,0
2022-02-05,Clothing,126.0,18.2,0,69.49,5,2,2022,5,0
2022-02-06,Clothing,143.0,18.2,0,72.69,6,2,2022,5,0
2022-02-07,Clothing,106.0,18.2,0,75.84,0,2,2022,6,0
2022-02-08,Clothing,100.0,18.2,0,79.8,1,2,2022,6,0
2022-02-09,Clothing,96.0,18.2,0,62.29,2,2,2022,6,0
2022-02-10,Clothing,104.0,18.2,0,71.79,3,2,2022,6,0
2022-02-11,Clothing,108.0,18.2,0,77.26,4,2,2022,6,0
2022-02-12,Clothing,142.0,18.2,0,76.48,5,2,2022,6,0
2022-02-13,Clothing,119.0,18.2,0,79.5,6,2,2022,6,0
2022-02-14,Clothing,171.0,18.2,0,79.32,0,2,2022,7,1
2022-02-15,Clothing,107.0,18.2,0,76.94,1,2,2022,7,0
2022-02-16,Clothing,99.0,18.2,0,76.31,2,2,2022,7,0
2022-02-17,Clothing,102.0,18.2,0,78.19,3,2,2022,7,0
2022-02-18,Clothing,122.0,18.2,0,85.62,4,2,2022,7,0
2022-02-19,Clothing,104.0,18.2,0,76.67,5,2,2022,7,0
2022-02-20,Clothing,136.0,18.2,0,80.46,6,2,2022,7,0
2022-02-21,Clothing,101.0,18.2,0,82.13,0,2,2022,8,0
2022-02-22,Clothing,99.0,18.2,0,89.44,1,2,2022,8,0
2022-02-23,Clothing,104.0,18.2,0,80.55,2,2,2022,8,0
2022-02-24,Clothing,104.0,18.2,0,87.26,3,2,2022,8,0
2022-02-25,Clothing,109.0,18.2,0,89.02,4,2,2022,8,0
2022-02-26,Clothing,136.0,18.2,0,82.93,5,2,2022,8,0
2022-02-27,Clothing,136.0,18.2,0,82.57,6,2,2022,8,0
2022-02-28,Clothing,,18.2,0,82.35,0,2,2022,9,0
2022-03-01,Clothing,103.0,18.2,0,83.07,1,3,2022,9,0
2022-03-02,Clothing,109.0,18.2,0,88.97,2,3,2022,9,0
2022-03-03,Clothing,97.0,18.2,0,86.19,3,3,2022,9,0
2022-03-04,Clothing,123.0,18.2,0,86.54,4,3,2022,9,0
2022-03-05,Clothing,153.0,18.2,0,80.05,5,3,2022,9,0
2022-03-06,Clothing,118.0,18.2,0,81.15,6,3,2022,9,0
2022-03-07,Clothing,106.0,18.2,0,97.0,0,3,2022,10,0
2022-03-08,Clothing,98.0,18.2,0,85.68,1,3,2022,10,0
2022-03-09,Clothing,98.0,18.2,0,82.96,2,3,2022,10,0
2022-03-10,Clothing,100.0,18.2,0,94.26,3,3,2022,10,0
2022-03-11,Clothing,121.0,18.2,0,88.76,4,3,2022,10,0
2022-03-12,Clothing,161.0,18.2,0,90.49,5,3,2022,10,0
2022-03-13,Clothing,124.0,18.2,0,87.13,6,3,2022,10,0
2022-03-14,Clothing,96.0,18.2,0,86.45,0,3,2022,11,0
2022-03-15,Clothing,93.0,18.2,0,87.4,1,3,2022,11,0
2022-03-16,Clothing,116.0,18.2,0,81.53,2,3,2022,11,0
2022-03-17,Clothing,104.0,18.2,0,88.19,3,3,2022,11,0
2022-03-18,Clothing,123.0,18.2,0,90.28,4,3,2022,11,0
2022-03-19,Clothing,137.0,18.2,0,98.22,5,3,2022,11,0
2022-03-20,Clothing,129.0,18.2,0,89.54,6,3,2022,11,0
2022-03-21,Clothing,104.0,18.2,0,77.58,0,3,2022,12,0
2022-03-22,Clothing,124.0,18.2,0,88.91,1,3,2022,12,0
2022-03-23,Clothing,114.0,18.2,0,103.19,2,3,2022,12,0
2022-03-24,Clothing,101.0,18.2,0,93.93,3,3,2022,12,0
2022-03-25,Clothing,131.0,18.2,0,85.63,4,3,2022,12,0
2022-03-26,Clothing,133.0,18.2,0,92.72,5,3,2022,12,0
2022-03-27,Clothing,120.0,18.2,0,86.13,6,3,2022,12,0
2022-03-28,Clothing,115.0,18.2,0,83.12,0,3,2022,13,0
2022-03-29,Clothing,114.0,18.2,0,88.2,1,3,2022,13,0
2022-03-30,Clothing,112.0,18.2,0,90.43,2,3,2022,13,0
2022-03-31,Clothing,105.0,18.2,0,80.63,3,3,2022,13,0
2022-04-01,Clothing,123.0,18.2,0,84.25,4,4,2022,13,0
2022-04-02,Clothing,151.0,18.2,0,90.05,5,4,2022,13,0
2022-04-03,Clothing,144.0,18.2,0,87.94,6,4,2022,13,0
2022-04-04,Clothing,103.0,18.2,0,91.93,0,4,2022,14,0
2022-04-05,Clothing,91.0,18.2,0,83.84,1,4,2022,14,0
2022-04-06,Clothing,104.0,18.2,0,93.44,2,4,2022,14,0
2022-04-07,Clothing,118.0,18.2,0,83.89,3,4,2022,14,0
2022-04-08,Clothing,112.0,18.2,0,97.94,4,4,2022,14,0
2022-04-09,Clothing,149.0,18.2,0,81.07,5,4,2022,14,0
2022-04-10,Clothing,143.0,18.2,0,84.08,6,4,2022,14,0
2022-04-11,Clothing,113.0,18.2,0,91.52,0,4,2022,15,0
2022-04-12,Clothing,111.0,18.2,0,97.64,1,4,2022,15,0
2022-04-13,Clothing,97.0,18.2,0,90.76,2,4,2022,15,0
2022-04-14,Clothing,95.0,18.2,0,91.85,3,4,2022,15,0
2022-04-15,Clothing,119.0,18.2,0,88.97,4,4,2022,15,0
2022-04-16,Clothing,151.0,18.2,0,83.59,5,4,2022,15,0
2022-04-17,Clothing,133.0,18.2,0,86.09,6,4,2022,15,0
2022-04-18,Clothing,688.0,14.85,1,82.29,0,4,2022,16,0
2022-04-19,Clothing,152.0,14.85,1,81.75,1,4,2022,16,0
2022-04-20,Clothing,201.0,14.85,1,89.94,2,4,2022,16,0
2022-04-21,Clothing,198.0,14.85,1,82.09,3,4,2022,16,0
2022-04-22,Clothing,225.0,14.85,1,89.07,4,4,2022,16,0
2022-04-23,Clothing,151.0,18.2,0,80.72,5,4,2022,16,0
2022-04-24,Clothing,144.0,18.2,0,88.45,6,4,2022,16,0
2022-04-25,Clothing,103.0,18.2,0,84.26,0,4,2022,17,0
2022-04-26,Clothing,101.0,18.2,0,93.46,1,4,2022,17,0
2022-04-27,Clothing,98.0,18.2,0,87.75,2,4,2022,17,0
2022-04-28,Clothing,129.0,18.2,0,92.01,3,4,2022,17,0
2022-04-29,Clothing,127.0,18.2,0,81.74,4,4,2022,17,0
2022-04-30,Clothing,134.0,18.2,0,85.48,5,4,2022,17,0
2022-05-01,Clothing,141.0,18.2,0,79.96,6,5,2022,17,0
2022-05-02,Clothing,95.0,18.2,0,82.46,0,5,2022,18,0
2022-05-03,Clothing,114.0,18.2,0,82.86,1,5,2022,18,0
2022-05-04,Clothing,95.0,18.2,0,80.18,2,5,2022,18,0
2022-05-05,Clothing,110.0,18.2,0,77.36,3,5,2022,18,0
2022-05-06,Clothing,131.0,18.2,0,75.99,4,5,2022,18,0
2022-05-07,Clothing,141.0,18.2,0,70.96,5,5,2022,18,0
2022-05-08,Clothing,136.0,18.2,0,76.98,6,5,2022,18,0
2022-05-09,Clothing,103.0,18.2,0,84.98,0,5,2022,19,0
2022-05-10,Clothing,100.0,18.2,0,73.43,1,5,2022,19,0
2022-05-11,Clothing,94.0,18.2,0,74.15,2,5,2022,19,0
2022-05-12,Clothing,100.0,18.2,0,89.51,3,5,2022,19,0
2022-05-13,Clothing,133.0,18.2,0,76.92,4,5,2022,19,0
2022-05-14,Clothing,134.0,18.2,0,81.25,5,5,2022,19,0
2022-05-15,Clothing,124.0,18.2,0,82.39,6,5,2022,19,0
2022-05-16,Clothing,97.0,18.2,0,82.02,0,5,2022,20,0
2022-05-17,Clothing,107.0,18.2,0,70.61,1,5,2022,20,0
2022-05-18,Clothing,102.0,18.2,0,76.58,2,5,2022,20,0
2022-05-19,Clothing,107.0,18.2,0,69.14,3,5,2022,20,0
2022-05-20,Clothing,114.0,18.2,0,88.95,4,5,2022,20,0
2022-05-21,Clothing,139.0,18.2,0,68.23,5,5,2022,20,0
2022-05-22,Clothing,123.0,18.2,0,70.44,6,5,2022,20,0
2022-05-23,Clothing,97.0,18.2,0,69.95,0,5,2022,21,0
2022-05-24,Clothing,104.0,18.2,0,67.13,1,5,2022,21,0
2022-05-25,Clothing,193.0,13.7,1,80.83,2,5,2022,21,0
2022-05-26,Clothing,175.0,13.7,1,85.62,3,5,2022,21,0
2022-05-27,Clothing,202.0,13.7,1,70.57,4,5,2022,21,0
2022-05-28,Clothing,249.0,13.7,1,65.78,5,5,2022,21,0
2022-05-29,Clothing,275.0,13.7,1,60.62,6,5,2022,21,0
2022-05-30,Clothing,156.0,13.7,1,70.01,0,5,2022,22,0
2022-05-31,Clothing,97.0,18.2,0,69.06,1,5,2022,22,0
2022-06-01,Clothing,83.0,18.2,0,66.79,2,6,2022,22,0
2022-06-02,Clothing,93.0,18.2,0,70.56,3,6,2022,22,0
2022-06-03,Clothing,108.0,18.2,0,70.82,4,6,2022,22,0
2022-06-04,Clothing,123.0,18.2,0,69.85,5,6,2022,22,0
2022-06-05,Clothing,119.0,18.2,0,66.04,6,6,2022,22,0
2022-06-06,Clothing,95.0,18.2,0,61.49,0,6,2022,23,0
2022-06-07,Clothing,88.0,18.2,0,69.7,1,6,2022,23,0
2022-06-08,Clothing,80.0,18.2,0,65.81,2,6,2022,23,0
2022-06-09,Clothing,102.0,18.2,0,69.55,3,6,2022,23,0
2022-06-10,Clothing,208.0,14.3,1,68.42,4,6,2022,23,0
2022-06-11,Clothing,239.0,14.3,1,56.72,5,6,2022,23,0
2022-06-12,Clothing,,14.3,1,56.01,6,6,2022,23,0
2022-06-13,Clothing,170.0,14.3,1,58.75,0,6,2022,24,0
2022-06-14,Clothing,171.0,14.3,1,56.59,1,6,2022,24,0
2022-06-15,Clothing,146.0,14.3,1,64.99,2,6,2022,24,0
2022-06-16,Clothing,168.0,14.3,1,62.3,3,6,2022,24,0
2022-06-17,Clothing,105.0,18.2,0,65.38,4,6,2022,24,0
2022-06-18,Clothing,138.0,18.2,0,61.19,5,6,2022,24,0
2022-06-19,Clothing,136.0,18.2,0,59.58,6,6,2022,24,0
2022-06-20,Clothing,78.0,18.2,0,63.87,0,6,2022,25,0
2022-06-21,Clothing,105.0,18.2,0,59.54,1,6,2022,25,0
2022-06-22,Clothing,80.0,18.2,0,56.85,2,6,2022,25,0
2022-06-23,Clothing,98.0,18.2,0,63.23,3,6,2022,25,0
2022-06-24,Clothing,111.0,18.2,0,55.73,4,6,2022,25,0
2022-06-25,Clothing,108.0,18.2,0,52.94,5,6,2022,25,0
2022-06-26,Clothing,119.0,18.2,0,49.59,6,6,2022,25,0
2022-06-27,Clothing,87.0,18.2,0,56.61,0,6,2022,26,0
2022-06-28,Clothing,89.0,18.2,0,58.59,1,6,2022,26,0
2022-06-29,Clothing,85.0,18.2,0,51.47,2,6,2022,26,0
2022-06-30,Clothing,97.0,18.2,0,57.57,3,6,2022,26,0
2022-07-01,Clothing,101.0,18.2,0,40.49,4,7,2022,26,0
2022-07-02,Clothing,113.0,18.2,0,49.38,5,7,2022,26,0
2022-07-03,Clothing,123.0,18.2,0,48.77,6,7,2022,26,0
2022-07-04,Clothing,127.0,18.2,0,44.64,0,7,2022,27,1
2022-07-05,Clothing,90.0,18.2,0,59.51,1,7,2022,27,0
2022-07-06,Clothing,80.0,18.2,0,46.57,2,7,2022,27,0
2022-07-07,Clothing,82.0,18.2,0,44.18,3,7,2022,27,0
2022-07-08,Clothing,98.0,18.2,0,45.66,4,7,2022,27,0
2022-07-09,Clothing,112.0,18.2,0,34.84,5,7,2022,27,0
2022-07-10,Clothing,124.0,18.2,0,40.37,6,7,2022,27,0
2022-07-11,Clothing,96.0,18.2,0,48.4,0,7,2022,28,0
2022-07-12,Clothing,86.0,18.2,0,39.66,1,7,2022,28,0
2022-07-13,Clothing,97.0,18.2,0,37.99,2,7,2022,28,0
2022-07-14,Clothing,102.0,18.2,0,48.01,3,7,2022,28,0
2022-07-15,Clothing,108.0,18.2,0,47.49,4,7,2022,28,0
2022-07-16,Clothing,113.0,18.2,0,42.7,5,7,2022,28,0
2022-07-17,Clothing,135.0,18.2,0,37.18,6,7,2022,28,0
2022-07-18,Clothing,91.0,18.2,0,37.59,0,7,2022,29,0
2022-07-19,Clothing,91.0,18.2,0,34.11,1,7,2022,29,0
2022-07-20,Clothing,87.0,18.2,0,32.5,2,7,2022,29,0
2022-07-21,Clothing,88.0,18.2,0,31.6,3,7,2022,29,0
2022-07-22,Clothing,176.0,14.11,1,33.09,4,7,2022,29,0
2022-07-23,Clothing,240.0,14.11,1,30.36,5,7,2022,29,0
2022-07-24,Clothing,211.0,14.11,1,27.07,6,7,2022,29,0
2022-07-25,Clothing,215.0,14.11,1,35.35,0,7,2022,30,0
2022-07-26,Clothing,155.0,14.11,1,34.8,1,7,2022,30,0
2022-07-27,Clothing,82.0,18.2,0,41.5,2,7,2022,30,0
2022-07-28,Clothing,101.0,18.2,0,29.04,3,7,2022,30,0
2022-07-29,Clothing,125.0,18.2,0,33.24,4,7,2022,30,0
2022-07-30,Clothing,128.0,18.2,0,32.72,5,7,2022,30,0
2022-07-31,Clothing,132.0,18.2,0,29.28,6,7,2022,30,0
2022-08-01,Clothing,82.0,18.2,0,33.67,0,8,2022,31,0
2022-08-02,Clothing,90.0,18.2,0,33.23,1,8,2022,31,0
2022-08-03,Clothing,86.0,18.2,0,30.41,2,8,2022,31,0
2022-08-04,Clothing,85.0,18.2,0,26.91,3,8,2022,31,0
2022-08-05,Clothing,115.0,18.2,0,25.83,4,8,2022,31,0
2022-08-06,Clothing,107.0,18.2,0,20.21,5,8,2022,31,0
2022-08-07,Clothing,115.0,18.2,0,22.46,6,8,2022,31,0
2022-08-08,Clothing,94.0,18.2,0,22.82,0,8,2022,32,0
2022-08-09,Clothing,90.0,18.2,0,19.77,1,8,2022,32,0
2022-08-10,Clothing,99.0,18.2,0,27.05,2,8,2022,32,0
2022-08-11,Clothing,104.0,18.2,0,30.3,3,8,2022,32,0
2022-08-12,Clothing,125.0,18.2,0,19.25,4,8,2022,32,0
2022-08-13,Clothing,142.0,18.2,0,24.69,5,8,2022,32,0
2022-08-14,Clothing,144.0,18.2,0,17.6,6,8,2022,32,0
2022-08-15,Clothing,101.0,18.2,0,20.74,0,8,2022,33,0
2022-08-16,Clothing,101.0,18.2,0,18.33,1,8,2022,33,0
2022-08-17,Clothing,102.0,18.2,0,24.3,2,8,2022,33,0
2022-08-18,Clothing,105.0,18.2,0,17.42,3,8,2022,33,0
2022-08-19,Clothing,115.0,18.2,0,25.41,4,8,2022,33,0
2022-08-20,Clothing,132.0,18.2,0,18.66,5,8,2022,33,0
2022-08-21,Clothing,125.0,18.2,0,16.2,6,8,2022,33,0
2022-08-22,Clothing,106.0,18.2,0,12.74,0,8,2022,34,0
2022-08-23,Clothing,100.0,18.2,0,19.84,1,8,2022,34,0
2022-08-24,Clothing,94.0,18.2,0,22.63,2,8,2022,34,0
2022-08-25,Clothing,100.0,18.2,0,19.11,3,8,2022,34,0
2022-08-26,Clothing,109.0,18.2,0,28.53,4,8,2022,34,0
2022-08-27,Clothing,149.0,18.2,0,24.09,5,8,2022,34,0
2022-08-28,Clothing,137.0,18.2,0,15.03,6,8,2022,34,0
2022-08-29,Clothing,97.0,18.2,0,14.6,0,8,2022,35,0
2022-08-30,Clothing,108.0,18.2,0,18.18,1,8,2022,35,0
2022-08-31,Clothing,96.0,18.2,0,11.28,2,8,2022,35,0
2022-09-01,Clothing,95.0,18.2,0,20.96,3,9,2022,35,0
2022-09-02,Clothing,132.0,18.2,0,16.61,4,9,2022,35,0
2022-09-03,Clothing,134.0,18.2,0,15.76,5,9,2022,35,0
2022-09-04,Clothing,133.0,18.2,0,17.6,6,9,2022,35,0
2022-09-05,Clothing,106.0,18.2,0,22.48,0,9,2022,36,0
2022-09-06,Clothing,113.0,18.2,0,14.43,1,9,2022,36,0
2022-09-07,Clothing,102.0,18.2,0,12.73,2,9,2022,36,0
2022-09-08,Clothing,98.0,18.2,0,20.57,3,9,2022,36,0
2022-09-09,Clothing,129.0,18.2,0,17.61,4,9,2022,36,0
2022-09-10,Clothing,136.0,18.2,0,10.92,5,9,2022,36,0
2022-09-11,Clothing,160.0,18.2,0,12.32,6,9,2022,36,0
2022-09-12,Clothing,106.0,18.2,0,13.04,0,9,2022,37,0
2022-09-13,Clothing,85.0,18.2,0,13.66,1,9,2022,37,0
2022-09-14,Clothing,106.0,18.2,0,4.87,2,9,2022,37,0
2022-09-15,Clothing,126.0,18.2,0,3.75,3,9,2022,37,0
2022-09-16,Clothing,140.0,18.2,0,6.85,4,9,2022,37,0
2022-09-17,Clothing,163.0,18.2,0,6.29,5,9,2022,37,0
2022-09-18,Clothing,129.0,18.2,0,7.74,6,9,2022,37,0
2022-09-19,Clothing,115.0,18.2,0,13.99,0,9,2022,38,0
2022-09-20,Clothing,99.0,18.2,0,9.84,1,9,2022,38,0
