date,product,sales,price,is_promotion,weather_index,day_of_week,month,year,week_of_year,is_holiday,price_ratio,quarter,is_weekend,day_of_year,trend_index,sales_lag_1,sales_lag_7,sales_lag_14,sales_lag_28,rolling_mean_7,rolling_std_7,rolling_mean_30,rolling_std_30,sin_1,cos_1,sin_2,cos_2,sin_3,cos_3,product_id
2021-08-05,Beauty,72.0,190.9,0,33.06,3,8,2021,31,0,1.0188403247784288,3,0,217,216,80.0,75.0,131.0,70.0,79.71428571428571,9.481812163545468,100.93333333333334,28.09335831845663,-0.5452404385406507,-0.8382797052177745,0.9141279881853336,0.40542572835999774,-0.9873494423939866,0.1585593851031336,1
2021-08-06,Beauty,97.0,190.9,0,27.97,4,8,2021,31,0,1.0188403247784288,3,0,218,217,72.0,81.0,136.0,87.0,79.28571428571429,9.793097666456653,100.8,28.22495838547986,-0.5595892624101763,-0.828770087174504,0.9275416835791963,0.37371971479046967,-0.977848341505657,0.20931464596304777,1
2021-08-07,Beauty,83.0,190.9,0,24.21,5,8,2021,31,0,1.0188403247784288,3,1,219,218,97.0,89.0,136.0,99.0,81.57142857142857,11.900380145988809,101.56666666666666,27.780771486188375,-0.5737722679043243,-0.8190148866680802,0.9398560579418951,0.34157076916785645,-0.9657399376548551,0.25951179706979915,1
2021-08-08,Beauty,83.0,190.9,0,25.89,6,8,2021,31,0,1.0188403247784288,3,1,220,219,83.0,86.0,136.0,113.0,80.71428571428571,11.484979839109812,102.0,27.36975426042154,-0.5877852522924734,-0.8090169943749472,0.9510565162951538,0.30901699437494684,-0.9510565162951538,0.309016994374947,1
2021-08-09,Beauty,84.0,190.9,0,23.26,0,8,2021,32,0,1.0188403247784288,3,0,221,220,83.0,86.0,136.0,69.0,80.28571428571429,11.30949874683926,101.86666666666666,27.454957888215368,-0.6016240632249227,-0.7987793728863648,0.9611297838723009,0.27609697309746845,-0.9338372288229259,0.35769823883312357,1
2021-08-10,Beauty,78.0,190.9,0,32.18,1,8,2021,32,0,1.0188403247784288,3,0,222,221,84.0,61.0,132.0,76.0,80.0,11.165422816296012,101.36666666666666,27.644895186725858,-0.6152845999633277,-0.7883050558305253,0.9700639218515071,0.24284972209593542,-0.9141279881853346,0.40542572835999546,1
2021-08-11,Beauty,71.0,190.9,0,29.33,2,8,2021,32,0,1.0188403247784288,3,0,223,222,78.0,80.0,76.0,67.0,82.42857142857143,7.634508123364033,100.2,27.874596023050753,-0.6287628145958345,-0.7775971469736268,0.9778483415056568,0.2093146459630485,-0.8919813464595485,0.4520722039323043,1
2021-08-12,Beauty,65.0,190.9,0,23.34,3,8,2021,32,0,1.0188403247784288,3,0,224,223,71.0,72.0,75.0,74.0,81.14285714285714,8.783100656536627,100.26666666666667,27.799694036189464,-0.6420547132365636,-0.7666588193001592,0.9844738167520922,0.17553149042142824,-0.8674563547295968,0.49751328890718083,1
2021-08-13,Beauty,79.0,190.9,0,18.65,4,8,2021,32,0,1.0188403247784288,3,0,225,224,65.0,97.0,81.0,136.0,80.14285714285714,10.270160197201763,99.9,28.2004524297285,-0.655156357209085,-0.7554933140726804,0.989932495087353,0.14154029521704348,-0.840618405634478,0.5416278206559817,1
2021-08-14,Beauty,112.0,190.9,0,30.47,5,8,2021,32,0,1.0188403247784288,3,1,226,225,79.0,83.0,89.0,136.0,77.57142857142857,7.11470643238667,100.3,27.79996278836509,-0.6680638642135333,-0.7441039398713608,0.9942179068939518,0.10738134666416355,-0.8115390590073607,0.5842981736283689,1
2021-08-15,Beauty,96.0,190.9,0,22.95,6,8,2021,32,0,1.0188403247784288,3,1,227,226,112.0,83.0,86.0,136.0,81.71428571428571,14.941154414505338,101.56666666666666,27.423477650305088,-0.6807734094770159,-0.7324940716135792,0.9973249731081555,0.07309512989807825,-0.7802958510707761,0.6254105729852455,1
2021-08-16,Beauty,75.0,190.9,0,21.13,0,8,2021,33,0,1.0188403247784288,3,0,228,227,96.0,84.0,86.0,124.0,83.57142857142857,15.904476758207995,100.23333333333333,26.653179060348307,-0.6932812268869771,-0.7206671495538615,0.9992500112396835,0.038722280892175366,-0.7469720876965559,0.6648553979642858,1
2021-08-17,Beauty,76.0,190.9,0,29.04,1,8,2021,33,0,1.0188403247784288,3,0,229,228,75.0,78.0,61.0,114.0,82.28571428571429,16.224613870231007,98.2,26.152602560541773,-0.7055836101071774,-0.70862667826446,0.9999907397361901,0.004303538296245199,-0.7116566222817752,0.7025274741691564,1
2021-08-18,Beauty,66.0,190.9,0,18.27,2,8,2021,33,0,1.0188403247784288,3,0,230,229,76.0,71.0,80.0,136.0,82.0,16.329931618554433,96.2,25.44690212159837,-0.7176769136759615,-0.6963762255968726,0.9995462806873574,-0.030120304846906983,-0.6744436188329459,0.7383263540031061,1
2021-08-19,Beauty,80.0,190.9,0,18.76,3,8,2021,33,0,1.0188403247784288,3,0,231,230,66.0,65.0,72.0,131.0,81.28571428571429,16.987390281365343,94.26666666666667,25.465234358229274,-0.7295575540864876,-0.6839194216246105,0.9979171608653922,-0.06450844944931665,-0.6354323008901778,0.772156584499164,1
2021-08-20,Beauty,85.0,190.9,0,18.74,4,8,2021,33,0,1.0188403247784288,3,0,232,231,80.0,79.0,97.0,136.0,83.42857142857143,15.468862734076852,93.13333333333334,25.31284713115176,-0.7412220108485957,-0.6712599575675315,0.9951053111006976,-0.09882013873287163,-0.5947266869607649,0.8039279618328201,1
2021-08-21,Beauty,103.0,190.9,0,12.86,5,8,2021,33,0,1.0188403247784288,3,1,233,232,85.0,112.0,83.0,136.0,84.28571428571429,15.34833634539672,91.43333333333334,24.01390880493957,-0.7526668275320083,-0.6584015846980489,0.9911140639934547,-0.13301470653419586,-0.5524353131676212,0.8335557718385689,1
2021-08-22,Beauty,95.0,190.9,0,20.58,6,8,2021,33,0,1.0188403247784288,3,1,234,233,103.0,96.0,83.0,136.0,83.0,12.80624847486559,90.5,22.943333491978407,-0.7638886127905429,-0.64534811322955,0.9859481499638303,-0.16705162550211988,-0.5086709438521059,0.8609610158889935,1
2021-08-23,Beauty,66.0,190.9,0,14.76,0,8,2021,34,0,1.0188403247784288,3,0,235,234,95.0,75.0,84.0,136.0,82.85714285714286,12.641579165971354,89.13333333333334,21.30198846689384,-0.7748840413670406,-0.6321034111873488,0.9796136916454901,-0.2008905551306348,-0.4635502709028506,0.8860706215341381,1
2021-08-24,Beauty,71.0,190.9,0,15.3,1,8,2021,34,0,1.0188403247784288,3,0,236,235,66.0,76.0,78.0,132.0,81.57142857142857,13.962534904249228,86.8,19.770057471180827,-0.7856498550787144,-0.6186714032625032,0.9721181966290613,-0.23449138957041005,-0.4171936026123164,0.9088176373395032,1
2021-08-25,Beauty,77.0,190.9,0,14.22,2,8,2021,34,0,1.0188403247784288,3,0,237,236,71.0,66.0,71.0,76.0,80.85714285714286,14.415600015591467,84.63333333333334,17.639069748974716,-0.7961828637826154,-0.6050560696488494,0.963470548564149,-0.2678143051621735,-0.3697245428906726,0.9291414114031745,1
2021-08-26,Beauty,80.0,190.9,0,14.4,3,8,2021,34,0,1.0188403247784288,3,0,238,237,77.0,80.0,65.0,75.0,82.42857142857143,13.062122630684675,82.66666666666667,14.770271478216955,-0.8064799463209447,-0.5912614448635782,0.9536809966304456,-0.3008198076356675,-0.32126966169236537,0.946987753076075,1
2021-08-27,Beauty,89.0,190.9,0,12.75,4,8,2021,34,0,1.0188403247784288,3,0,239,238,80.0,85.0,79.0,81.0,82.42857142857143,13.062122630684675,80.93333333333334,11.461880851050468,-0.8165380514459157,-0.5772916165517278,0.942761143390421,-0.33346877891818577,-0.2719581575341063,0.9623090774541484,1
2021-08-28,Beauty,108.0,190.9,0,17.8,5,8,2021,34,0,1.0188403247784288,3,1,240,239,89.0,103.0,112.0,89.0,83.0,13.279056191361288,81.36666666666666,11.514558500926713,-0.8263541987239094,-0.5631507242749187,0.9307239310379796,-0.36572252349726875,-0.22192151300416613,0.9750645322571946,1
2021-08-29,Beauty,98.0,190.9,0,15.41,6,8,2021,34,0,1.0188403247784288,3,1,241,240,108.0,95.0,96.0,86.0,83.71428571428571,14.602674249537053,82.46666666666667,12.425594645683963,-0.8359254794186365,-0.5488429582847199,0.9175836260593944,-0.3975428142825545,-0.17129314418147804,0.9852201067560605,1
2021-08-30,Beauty,76.0,190.9,0,16.07,0,8,2021,35,0,1.0188403247784288,3,0,242,241,98.0,66.0,75.0,86.0,84.14285714285714,15.026959899112033,83.03333333333333,12.74006261375109,-0.8452490573530634,-0.5343725582809785,0.903355802324684,-0.4288919379124845,-0.120208044899353,0.9927487224577402,1
2021-08-31,Beauty,71.0,190.9,0,27.24,1,8,2021,35,0,1.0188403247784288,3,0,243,242,76.0,71.0,76.0,61.0,85.57142857142857,13.402203088262956,82.6,12.75120007874848,-0.8543221697498269,-0.5197438121555157,0.8880573226294932,-0.45973273945210413,-0.06880242680232,0.9976303053065857,1
2021-09-01,Beauty,79.0,190.9,0,14.35,2,9,2021,35,0,1.0188403247784288,3,0,244,243,71.0,77.0,66.0,80.0,85.57142857142857,13.402203088262956,82.1,12.906427161262132,-0.8631421280499115,-0.5049610547215202,0.8717063187093216,-0.4900286664290598,-0.017213356155836416,0.9998518392091161,1
2021-09-02,Beauty,79.0,190.9,0,17.82,3,9,2021,35,0,1.0188403247784288,3,0,245,244,79.0,80.0,80.0,72.0,85.85714285714286,13.208943579112903,81.86666666666666,12.896760708860521,-0.8717063187093217,-0.4900286664290594,0.8543221697498272,-0.5197438121555152,0.03442161162274419,0.9994074007397048,1
2021-09-03,Beauty,84.0,190.9,0,18.07,4,9,2021,35,0,1.0188403247784288,3,0,246,245,79.0,89.0,85.0,97.0,85.71428571428571,13.288018233409604,82.46666666666667,12.297275653808306,-0.8800122039735356,-0.4749510720670502,0.8359254794186368,-0.5488429582847194,0.08596479873744685,0.9962981749346077,1
2021-09-04,Beauty,89.0,190.9,0,13.85,5,9,2021,35,0,1.0188403247784288,3,1,247,246,84.0,108.0,103.0,83.0,85.0,13.216151734399242,82.6,12.29129212365262,-0.888057322629493,-0.4597327394521046,0.8165380514459165,-0.5772916165517267,0.13727877211326533,0.9905324521322227,1
2021-09-05,Beauty,108.0,190.9,0,15.23,6,9,2021,35,0,1.0188403247784288,3,1,248,247,89.0,98.0,95.0,83.0,82.28571428571429,8.976158898516983,83.16666666666667,12.177093626781462,-0.8958392907349089,-0.4443781781046134,0.7961828637826157,-0.605056069648849,0.18822670984324494,0.9821256058680005,1
2021-09-06,Beauty,71.0,190.9,0,13.68,0,9,2021,36,0,1.0188403247784288,3,0,249,248,108.0,76.0,66.0,84.0,83.71428571428571,12.13417056242793,83.53333333333333,12.759670661984122,-0.9033558023246842,-0.4288919379124841,0.7748840413670415,-0.6321034111873478,0.23867276600594928,0.9711000518829506,1
2021-09-07,Beauty,74.0,190.9,0,14.31,1,9,2021,36,0,1.0188403247784288,3,0,250,249,71.0,71.0,71.0,78.0,83.0,12.793227374930217,83.13333333333334,12.963432211904497,-0.9106046300942162,-0.41327860778290443,0.7526668275320086,-0.6584015846980485,0.28848243288060826,0.9574851883550395,1
2021-09-08,Beauty,87.0,190.9,0,10.1,2,9,2021,36,0,1.0188403247784288,3,0,251,250,74.0,79.0,77.0,71.0,83.42857142857143,12.367391841143315,82.83333333333333,13.070322617798412,-0.9175836260593934,-0.3975428142825566,0.7295575540864886,-0.6839194216246094,0.33752289959411275,0.9413173175128472,1
2021-09-09,Beauty,82.0,190.9,0,10.3,3,9,2021,36,0,1.0188403247784288,3,0,252,251,87.0,79.0,80.0,65.0,84.57142857142857,12.259107401671285,82.93333333333334,13.091016486265595,-0.9242907221930934,-0.3816892202666586,0.7055836101071772,-0.7086266782644604,0.38566340624360673,0.9226395488404877,1
2021-09-10,Beauty,100.0,190.9,0,12.61,4,9,2021,36,0,1.0188403247784288,3,0,253,252,82.0,84.0,89.0,79.0,85.0,12.083045973594466,83.06666666666666,13.05936929705187,-0.9307239310379793,-0.3657225234972692,0.6807734094770164,-0.7324940716135787,0.432775592550431,0.9015016841318841,1
2021-09-11,Beauty,97.0,190.9,0,2.43,5,9,2021,36,0,1.0188403247784288,3,1,254,253,100.0,89.0,108.0,112.0,87.28571428571429,13.313079855468944,84.03333333333333,13.207843368119608,-0.9368813462954315,-0.34964745525122826,0.6551563572090847,-0.7554933140726807,0.47873384011578846,0.8779600847008882,1
2021-09-12,Beauty,108.0,190.9,0,19.55,6,9,2021,36,0,1.0188403247784288,3,1,255,254,97.0,108.0,98.0,96.0,88.42857142857143,13.818552057013022,85.1,12.90642716126214,-0.9427611433904206,-0.33346877891818705,0.6287628145958348,-0.7775971469736266,0.5234156073655488,0.8520775211013101,1
2021-09-13,Beauty,76.0,190.9,0,22.66,0,9,2021,37,0,1.0188403247784288,3,0,256,255,108.0,71.0,76.0,75.0,88.42857142857143,13.818552057013022,86.06666666666666,13.505894839006356,-0.9483615800121716,-0.31719128858910595,0.6016240632249223,-0.798779372886365,0.5667017562911164,0.8239230057575551,1
2021-09-14,Beauty,76.0,190.9,0,12.5,1,9,2021,37,0,1.0188403247784288,3,0,257,256,76.0,74.0,71.0,76.0,89.14285714285714,12.863754913561921,84.86666666666666,12.697361478108226,-0.9536809966304455,-0.300819807635668,0.5737722679043255,-0.8190148866680794,0.6084768701151251,0.7935716089521482,1
2021-09-15,Beauty,85.0,190.9,0,14.79,2,9,2021,37,0,1.0188403247784288,3,0,258,257,76.0,87.0,79.0,66.0,89.42857142857143,12.488089563755498,84.2,12.617448236469984,-0.9587178169872964,-0.2843591872810036,0.5452404385406511,-0.8382797052177742,0.6486295610349819,0.7611042586607741,1
2021-09-16,Beauty,76.0,190.9,0,16.69,3,9,2021,37,0,1.0188403247784288,3,0,259,258,85.0,82.0,79.0,80.0,89.14285714285714,12.575486358103815,84.53333333333333,12.497539987818643,-0.9634705485641486,-0.26781430516217486,0.5160623910158538,-0.8565509959010029,0.6870527672236676,0.726607524768565,1
2021-09-17,Beauty,89.0,190.9,0,4.49,4,9,2021,37,0,1.0188403247784288,3,0,260,259,76.0,100.0,84.0,85.0,88.28571428571429,13.325592991361642,84.53333333333333,12.497539987818643,-0.9679377830240642,-0.25119006388481957,0.4862727071086906,-0.8738071036110805,0.7236440382959118,0.6901733882429725,1
2021-09-18,Beauty,94.0,190.9,0,15.6,5,9,2021,37,0,1.0188403247784288,3,1,261,260,89.0,97.0,89.0,103.0,86.71428571428571,12.324964985944572,85.3,12.017659419830222,-0.9721181966290612,-0.23449138957041052,0.45590669350846025,-0.8900275764346759,0.7583058084785621,0.651898995878713,1
2021-09-19,Beauty,106.0,190.9,0,8.68,6,9,2021,37,0,1.0188403247784288,3,1,262,261,94.0,108.0,108.0,95.0,86.28571428571429,11.954277975049756,85.76666666666667,12.076432829484753,-0.9760105506323682,-0.21772323039653224,0.4250003399695548,-0.9051931898913971,0.790945656756777,0.6118864012687247,1
2021-09-20,Beauty,72.0,190.9,0,22.14,0,9,2021,38,0,1.0188403247784288,3,0,263,262,106.0,76.0,71.0,66.0,86.0,11.357816691600446,86.46666666666667,12.626554758027659,-0.9796136916454901,-0.20089055513063528,0.39359027665646695,-0.9192859697186104,0.8214765533024141,0.5702422926917873,1
2021-09-21,Beauty,80.0,190.9,0,9.62,1,9,2021,38,0,1.0188403247784288,3,0,264,263,72.0,76.0,74.0,71.0,85.42857142857143,12.025765988869287,85.43333333333334,12.494642530061537,-0.9829265519799822,-0.18399835165767986,0.36171373072976704,-0.9322892131745135,0.8498170915275278,0.5270777086423722,1
2021-09-22,Beauty,64.0,190.9,0,14.99,2,9,2021,38,0,1.0188403247784288,3,0,265,264,80.0,85.0,87.0,77.0,86.0,11.590225767142375,84.93333333333334,12.398368450319767,-0.9859481499638303,-0.1670516255021195,0.3294084822245307,-0.9441875088341992,0.875891705144243,0.4825077417612183,1
2021-09-23,Beauty,81.0,190.9,0,9.46,3,9,2021,38,0,1.0188403247784288,3,0,266,265,64.0,76.0,82.0,80.0,83.0,14.294521094927624,84.86666666666666,12.508571773631532,-0.9886775902323404,-0.15005539834465262,0.29671281927349014,-0.9549667548552553,0.8996308696522427,0.4366512319560653,1
2021-09-24,Beauty,84.0,190.9,0,21.25,4,9,2021,38,0,1.0188403247784288,3,0,267,266,81.0,89.0,100.0,89.0,83.71428571428571,14.008500820505127,85.2,12.257017694309667,-0.9911140639934546,-0.13301470653419636,0.26366549272800816,-0.9646141756912432,0.9209712877166341,0.38963044953078924,1
2021-09-25,Beauty,107.0,190.9,0,7.63,5,9,2021,38,0,1.0188403247784288,3,1,268,267,84.0,94.0,97.0,108.0,83.0,13.820274961085163,85.43333333333334,12.161792442000415,-0.9932568492674143,-0.11593459959550066,0.23030567023061246,-0.9731183372332619,0.9398560579418951,0.34157076916785667,1
2021-09-26,Beauty,99.0,190.9,0,15.96,6,9,2021,38,0,1.0188403247784288,3,1,269,268,107.0,106.0,108.0,98.0,84.85714285714286,16.211401044003615,86.33333333333333,12.731533844081321,-0.9951053111006974,-0.09882013873287211,0.19667288979357758,-0.9804691603616318,0.9562348265919058,0.29260033563334775,1
2021-09-27,Beauty,73.0,190.9,0,13.22,0,9,2021,39,0,1.0188403247784288,3,0,270,269,99.0,72.0,76.0,76.0,83.85714285714286,14.8484406749055,86.66666666666667,12.933072636310815,-0.99665890175417,-0.08167639533042288,0.16280701293851738,-0.9866579328916569,0.9700639218515072,0.24284972209593478,1
2021-09-28,Beauty,72.0,190.9,0,12.07,1,9,2021,39,0,1.0188403247784288,3,0,271,270,73.0,80.0,76.0,71.0,84.0,14.719601443879663,85.5,12.514129944820839,-0.9979171608653922,-0.06450844944931625,0.1287481774525807,-0.99167731989929,0.9813064702716089,0.19245158197083242,1
2021-09-29,Beauty,68.0,190.9,0,11.16,2,9,2021,39,0,1.0188403247784288,3,0,272,271,72.0,64.0,85.0,79.0,82.85714285714286,15.377782365353854,84.63333333333334,12.518905243899987,-0.9988797155850335,-0.04732138832243232,0.09453674981720026,-0.9955213724144751,0.9899324950873529,0.14154029521704373,1
2021-09-30,Beauty,83.0,190.9,0,6.67,3,9,2021,39,0,1.0188403247784288,3,0,273,272,68.0,81.0,76.0,79.0,83.42857142857143,14.615712354142893,84.36666666666666,12.791385391343837,-0.9995462806873573,-0.03012030484690836,0.060213277365793266,-0.9981855344718586,0.995918996147179,0.09025161003104143,1
2021-10-01,Beauty,81.0,190.9,0,-2.93,4,10,2021,39,0,1.0188403247784288,4,0,274,273,83.0,84.0,89.0,84.0,83.71428571428571,14.579829511054859,84.76666666666667,12.544220632002903,-0.9999166586547379,-0.012910296075008843,0.02581844022713244,-0.9996666485105112,0.9992500112396835,0.03872228089217473,1
2021-10-02,Beauty,99.0,190.9,0,15.38,5,10,2021,39,0,1.0188403247784288,4,1,275,274,81.0,107.0,94.0,89.0,83.28571428571429,14.614083227196502,84.83333333333333,12.517803413492723,-0.9999907397361901,0.004303538296243821,-0.008606996888687764,-0.9999629591162655,0.9999166586547379,-0.012910296075008995,1
2021-10-03,Beauty,102.0,190.9,0,7.59,6,10,2021,39,0,1.0188403247784288,4,1,276,275,99.0,99.0,106.0,108.0,82.14285714285714,12.62838827706006,85.5,12.727244737989807,-0.9997685019798909,0.021516097436222233,-0.04302223300453054,-0.99907411510223,0.9979171608653922,-0.0645084494493164,1
2021-10-04,Beauty,86.0,190.9,0,15.91,0,10,2021,40,0,1.0188403247784288,4,0,277,276,102.0,73.0,72.0,71.0,82.57142857142857,13.327379623130915,86.1,13.073663972091833,-0.9992500112396835,0.03872228089217399,-0.07738647923346208,-0.9970011699250152,0.9932568492674144,-0.11593459959549905,1
2021-10-05,Beauty,74.0,190.9,0,11.87,1,10,2021,40,0,1.0188403247784288,4,0,278,277,86.0,72.0,80.0,74.0,84.42857142857143,12.660399452059638,86.0,13.062185485406797,-0.9984354211555643,0.05591699010060302,-0.11165900712169419,-0.9937465804361781,0.9859481499638306,-0.16705162550211788,1
2021-10-06,Beauty,72.0,190.9,0,16.16,2,10,2021,40,0,1.0188403247784288,4,0,279,278,74.0,68.0,64.0,87.0,84.71428571428571,12.351980754981215,84.86666666666666,12.552601965009229,-0.9973249731081555,0.07309512989807776,-0.14579919691987506,-0.9893142039703663,0.9760105506323685,-0.21772323039653063,1
2021-10-07,Beauty,79.0,190.9,0,14.24,3,10,2021,40,0,1.0188403247784288,4,0,280,279,72.0,83.0,81.0,82.0,85.28571428571429,11.513966674062694,84.9,12.515783139149,-0.9959189961471792,0.0902516100310407,-0.17976658572556148,-0.9837092937736099,0.963470548564149,-0.2678143051621733,1
2021-10-08,Beauty,74.0,190.9,0,-2.01,4,10,2021,40,0,1.0188403247784288,4,0,281,280,79.0,81.0,84.0,100.0,84.71428571428571,11.743285822322457,85.06666666666666,12.398368450319767,-0.994217906893952,0.10738134666416306,-0.2135209154397961,-0.9769384927771817,0.9483615800121713,-0.3171912885891069,1
2021-10-09,Beauty,91.0,190.9,0,13.48,5,10,2021,40,0,1.0188403247784288,4,1,282,281,74.0,99.0,107.0,97.0,83.71428571428571,12.392393980640955,84.63333333333334,12.55466209142582,-0.9922222094179324,0.12447926388678869,-0.2470221804809346,-0.9690098257244064,0.930723931037979,-0.3657225234972702,1
2021-10-10,Beauty,96.0,190.9,0,8.79,6,10,2021,40,0,1.0188403247784288,4,1,283,282,91.0,102.0,99.0,108.0,82.57142857142857,11.043205193800327,84.93333333333334,12.597025739088727,-0.989932495087353,0.141540295217043,-0.28023067519921585,-0.9599326896597447,0.9106046300942172,-0.4132786077829021,1
2021-10-11,Beauty,72.0,190.9,0,16.45,0,10,2021,41,0,1.0188403247784288,4,0,284,283,96.0,86.0,73.0,76.0,81.71428571428571,9.393513466115474,84.8,12.452392098127843,-0.9873494423939864,0.15855938510313475,-0.31310704093582686,-0.9497178427914317,0.8880573226294933,-0.4597327394521039,1
2021-10-12,Beauty,65.0,190.9,0,13.7,1,10,2021,41,0,1.0188403247784288,4,0,285,284,72.0,74.0,72.0,76.0,79.71428571428571,9.81010169356529,83.96666666666667,12.444312738766628,-0.9844738167520923,0.17553149042142777,-0.3456123126707326,-0.9383773917408644,0.8631421280499114,-0.5049610547215203,1
